house,state,mp_name,constituency,mp_number,work_id,work_category,ida,work_description,completion_date,amount_disbursed,image_url,has_image,elected_nominated
RS,Jharkhand,Smt. Mahua Maji,,007,WS/MP007/2023-2024/118563,Normal/Others,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),"Boring, Construction of Platform, Installation of Water Tank, Submirsible Pump etc. near Shalo devi house Mahabir Mandir Lower Chutia W.N.-46.",2025-12-14,484000.0,,False,Elected MP
RS,Jharkhand,Smt. Mahua Maji,,007,WS/MP007/2023-2024/118568,Normal/Others,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),"Boring, Construction of Platform, Installation of Water Tank, Submirsible Pump etc. near Madarsa Sautul Quran W.N.-22.",2025-05-11,483990.0,,False,Elected MP
RS,Madhya Pradesh,Shri Vivek K. Tankha,,106,WS/MP106/2023-2024/84187,Normal/Others,INDORE(DISTRICT COLLECTOR INDORE_IDA),"Ek nalkup khanan, Motor Pump aur recharge pit ke sath, shyam Nagar Main Ward No.21, Indore (mention in letter no. 3464 in column no.1)",2024-06-26,358426.0,Images,True,Elected MP
RS,Madhya Pradesh,Shri Vivek K. Tankha,,106,WS/MP106/2023-2024/84191,Normal/Others,INDORE(DISTRICT COLLECTOR INDORE_IDA),"Ek nalkup khanan, Motor Pump aur recharge pit ke sath, Bhagya Laxmi colony Main Ward No.21, Indore (mention in letter no. 3464 in column no.2)",2024-06-26,357999.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Hardeep Singh Puri,,019,WS/MP019/2023-2024/46981,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Installation work of high mast light  near Ramlila Maidam in village Chakariya of Kon development block.,2026-01-14,699832.0,,False,Elected MP
RS,Uttar Pradesh,Shri Hardeep Singh Puri,,019,WS/MP019/2023-2024/47031,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Work of high mast light near Panchayat building of  Gram Panchayat Mitihiniya of Kone development block.,2026-01-14,680176.0,,False,Elected MP
RS,Uttar Pradesh,Shri Hardeep Singh Puri,,019,WS/MP019/2023-2024/48564,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Installation of one high mast light near Chandrabhan's house in Gram Panchayat kuarava of Kon development block.,2026-01-14,699761.0,,False,Elected MP
RS,Uttar Pradesh,Shri Hardeep Singh Puri,,019,WS/MP019/2023-2024/48565,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Installation of one high mast light near the house of Balakan Nayak in Gram Panchayat Kuarava of Kone development block.,2026-01-14,699761.0,,False,Elected MP
RS,Uttar Pradesh,Shri Hardeep Singh Puri,,019,WS/MP019/2023-2024/49040,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Construction work of culvert on the road near Vijay Singh's house in Gram Panchayat Naudiha.,2026-01-14,1498970.0,,False,Elected MP
RS,Uttar Pradesh,Shri Hardeep Singh Puri,,019,WS/MP019/2023-2024/49268,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Construction of CC road from Sushil Jaiswal's house to Panchayat building in Gram Sabha corner of which development block. Length-170m.,2026-01-14,999469.0,,False,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/90071,Normal/Others,SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA),"Bhavan Nirman Hetu- Karyadayi Sanstha- Prabandhak/Pradhanacharya Mohan Adarsh Inter College, Kalan, Janpad- Shahjahanpur",2025-07-26,942190.0,,False,Elected MP
RS,Uttar Pradesh,Shri Mithlesh Kumar,,190,WS/MP190/2023-2024/41025,Normal/Others,SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA),"Sri Phool Singh Shiksha Niketan Inter College , Niyamatpur 2 class Room",2025-06-29,941380.0,,False,Elected MP
RS,Madhya Pradesh,Dr. Kavita Patidar,,103,WS/MP103/2023-2024/115004,Normal/Others,INDORE(DISTRICT COLLECTOR INDORE_IDA),Work of installing pavers blocks on the road from Khurdi Chowk to water canal via school building in GP KHURDI  Block Mhow  District Indore,2025-10-10,495066.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36269,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MASK LIGHT(6 LED),2024-08-29,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36718,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT  (6- LED),2024-08-29,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36710,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT  6- LED,2024-08-29,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36712,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT  6- LED,2024-08-29,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36713,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT  6- LED,2024-08-29,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36271,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MASK LIGHT(6 LED),2024-09-08,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36267,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MASK LIGHT(6 LED),2024-09-08,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36268,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MASK LIGHT(6 LED),2024-09-08,243000.0,Images,True,Elected MP
RS,Punjab,Shri Sant Balbir Singh,,140,WS/MP140/2023-2024/65230,Normal/Others,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),"To Civil Surgeon, For Monitors (5 Parameter total 6) to PIMS.",2024-10-22,536928.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Hardeep Singh Puri,,019,WS/MP019/2023-2024/48516,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Installation of solar pump from Dayashankar Gupta's farm towards east on the south side of the house of Bhagwandas son late Ram Prasad in Gram Panchayat Kudari of development block Mayorpur.,2026-01-14,483590.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Hardeep Singh Puri,,019,WS/MP019/2023-2024/47568,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),A high mast light at Tirahe near Smriti Dwar on Piprakhad climb of Gram Panchayat Ikdiri.,2026-01-14,669202.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36407,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-08-22,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36369,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-08-22,239236.34,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36364,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-08-29,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36336,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-08-29,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36330,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-08-29,239120.7,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36331,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-08-29,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36310,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-08-29,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36300,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-08-29,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/37985,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT  (6-LED),2024-08-29,242882.34,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36365,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-08-29,239236.34,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36720,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT  (6- LED),2024-08-29,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36721,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT  (6- LED),2024-08-29,239236.34,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36717,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT  (6- LED),2024-08-29,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36719,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT  (6- LED),2024-08-29,239120.7,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36716,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT  (6- LED),2024-08-29,239236.34,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36711,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT  6- LED,2024-08-29,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36709,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT  6- LED,2024-08-29,242882.34,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36439,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-08-29,239236.34,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36442,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-08-29,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36440,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-08-29,239236.34,Images,True,Elected MP
RS,Himachal Pradesh,Dr. Sikander Kumar,,078,WS/MP078/2023-2024/13426,Normal/Others,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Installation & Fixing of 05 Nos Solar Lights harijan basti at Vill. Dangra P.O. Pragpur teh. Dehra Dev. Block Pragpur Distt. Kangra HP as per recommendation of Vinod Kumar Ex Gram Panchayat Pradhan,2026-01-20,74025.0,,False,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36443,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-08-29,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36441,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-08-29,239236.34,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36438,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-08-29,239236.34,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36427,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36422,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36368,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36270,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MASK LIGHT(6 LED),2024-09-08,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36420,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Smt. Seema Dwivedi,,202,WS/MP202/2023-2024/40681,Normal/Others,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Shree Ramapati Upadhyay Gram udaybhanpur Block Maharajganj Me 25 KVA Transformar va  Khambha Tar Sahit Vidhutikaran Sampark Sutra 91259113877,2025-03-11,130000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36423,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,239236.34,Images,True,Elected MP
RS,Uttar Pradesh,Smt. Seema Dwivedi,,202,WS/MP202/2023-2024/17110,Normal/Others,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Block Sikrara Gram Pandeypur Me Asutosh Kumar pandey Vidhut UpKendra Se 25 KVA Transormer Avm Vidhutikaran Ka Karya,2025-07-01,225000.0,Images,True,Elected MP
RS,Jharkhand,Shri Aditya Prasad,,081,WS/MP081/2023-2024/21915,Repair and Renovation,EAST SINGHBUM(DEPUTY COMMISSIONER EAST SINGHBUM_IDA),"Renovation of Sitla bhavan, bhalubasa in east singhbhum, Jamsherdpur",2025-05-24,1300000.0,,False,Elected MP
RS,Uttar Pradesh,Shri Arun Singh,,186,WS/MP186/2023-2024/81744,Normal/Others,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),Construction work of chaff warehouse and boundary wall for public destitute cow shelter.,2026-01-09,4596799.0,Images,True,Elected MP
RS,Punjab,Shri Harbhajan Singh,,141,WS/MP141/2023-2024/77729,Normal/Others,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Construction of community centers and community halls,2026-02-05,1000000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Arun Singh,,186,WS/MP186/2023-2024/81741,Normal/Others,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),reterning wall and beautification,2026-01-09,4989848.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Arun Singh,,186,WS/MP186/2023-2024/81780,Normal/Others,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),construction of boundary wall of wedding house.,2026-01-09,2990972.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Arun Singh,,186,WS/MP186/2023-2024/81794,Normal/Others,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),Construction work of night shelter at public place at Mahadev Temple.,2026-01-09,2989858.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Arun Singh,,186,WS/MP186/2023-2024/81998,Normal/Others,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),1 Solar in main basti manju chauraha,2026-01-09,131736.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Arun Singh,,186,WS/MP186/2023-2024/81997,Normal/Others,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),1 Solar light in Khel Maidan,2026-01-09,131736.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Arun Singh,,186,WS/MP186/2023-2024/81999,Normal/Others,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),1 Solar light in Pal Basti Haridas Pal Chauraha,2026-01-09,131736.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Arun Singh,,186,WS/MP186/2023-2024/82005,Normal/Others,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),1 Solar Light in Hanuman Mandir Mahokhar,2026-01-09,131736.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Arun Singh,,186,WS/MP186/2023-2024/82000,Normal/Others,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),1 Solar Light in Ghorahawa Shankar Mandir,2026-01-09,131736.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Arun Singh,,186,WS/MP186/2023-2024/82001,Normal/Others,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),1 Solar Light in Sadhan Sahkar Samiti Campus,2026-01-09,131736.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Arun Singh,,186,WS/MP186/2023-2024/82002,Normal/Others,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),1 Solar in Nahar Chauraha Barya,2026-01-13,131736.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Hardeep Singh Puri,,019,WS/MP019/2023-2024/46809,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Construction work of community multipurpose building near Durgaji temple in village Tilauli Kalan of development block Ghorval.,2026-01-14,4998019.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Hardeep Singh Puri,,019,WS/MP019/2023-2024/46974,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),"Construction of culvert near Pidaria Tilauli main road, New Basti Belwa pond of development block Ghoraval.",2026-01-14,1499349.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Arun Singh,,186,WS/MP186/2023-2024/82004,Normal/Others,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),1 Solar Light in Aura Ashram,2026-01-09,131736.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Arun Singh,,186,WS/MP186/2023-2024/82003,Normal/Others,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),1 Solar Light in Kol Basti Chauraha,2026-01-09,131736.0,Images,True,Elected MP
RS,Kerala,Dr. John Brittas,,099,WS/MP099/2023-2024/101459,Normal/Others,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),"Construction of Kolikkadavu-Valluva Colony-Chattikkari Palam approach Road, Payam Grama Panchayat, Kannur District [50% S.C Fund + 50% General Fund from MPLADS Fund]",2024-03-13,1488196.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Hardeep Singh Puri,,019,WS/MP019/2023-2024/49041,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Inter-linking work from Lale Pal's house in Bhatihwa to the main road in village Hinauti.,2026-01-14,999317.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Hardeep Singh Puri,,019,WS/MP019/2023-2024/49038,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Inter-linking work from Ramnivas house to Harijan Basti in village Sihaval.,2026-01-14,999641.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Hardeep Singh Puri,,019,WS/MP019/2023-2024/46780,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Installation of high mast light near Barambaba in village Mushrdhara of development block Ghorval.,2026-01-14,699515.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Hardeep Singh Puri,,019,WS/MP019/2023-2024/46779,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Installation of high mast light near Kadiya Sannait Baba of village Mukkha of development block Ghorval.,2026-01-14,699306.0,Images,True,Elected MP
RS,Bihar,Shri Shambhu Sharan Patel,,001,WS/MP001/2023-2024/33300,Normal/Others,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Construction work of PCC road from the House of Santosh Pandey to the Land of Taponath Ojha in Ramgarhwa village of Ramgarhwa Panchayat of Ramgarhwa block of East Champaran district (Estimated Amount up to Ten Lakhs).,2024-03-14,989529.0,,False,Elected MP
RS,Bihar,Shri Shambhu Sharan Patel,,001,WS/MP001/2023-2024/33285,Normal/Others,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Construction Work of PCC road in the path going from Anil ji (Teacher) House towards Mahendra Shah ji House in Inarva Village of Shiv Nagar Panchayat of Ramgarhwa block of East Champaran district (Amount up to Ten Lakh).,2024-03-20,989749.0,,False,Elected MP
RS,Punjab,Shri Sant Balbir Singh,,140,WS/MP140/2023-2024/125998,Normal/Others,MOGA(Deputy Commissioner Moga),To install interlock on roads in village streets and to pave unpaved drains,2024-07-26,1800000.0,Images,True,Elected MP
RS,Punjab,Shri Sant Balbir Singh,,140,WS/MP140/2023-2024/125997,Normal/Others,MOGA(Deputy Commissioner Moga),For Laying Interlocks on paths and boundary wall surrounding park in village Memorial Park.,2024-07-26,500000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36294,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-08,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36425,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36428,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36421,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,239120.7,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36426,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36419,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,239120.7,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36406,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36409,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36410,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36408,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36401,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,243000.0,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36403,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,239120.7,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36404,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,239120.7,Images,True,Elected MP
RS,Uttar Pradesh,Shri Baburam Nishad,,847,WS/MP847/2023-2024/36402,Normal/Others,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),LED SEMI HIGH MAST LIGHT(6 LED),2024-09-07,239120.7,Images,True,Elected MP
RS,Bihar,Shri Satish Chandra Dubey,,052,WS/MP052/2023-2024/15242,Normal/Others,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),P.C.C. Road construction work on the road from Mangar Musahar's house in village Zabka Tempu Tola Musahar Basti of Gram Panchayat Raj Saphi of Block Ramnagar to Madhubani Harijan Basti via the fields of Shri Suresh Dealer.,2024-03-14,685383.0,,False,Elected MP
RS,Punjab,Shri Sant Balbir Singh,,140,WS/MP140/2023-2024/58877,Normal/Others,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Regarding for giving single walled fabrication of 5000ltr water tanker to Village Kotli Gazran. 2mm stainless sheet AISI 304 Material etc. (SC),2026-01-08,336300.0,Images,True,Elected MP
